,Location,Ranking on list,Price class numeric,Restaurant,Postal code,Pizza,Sushi,Fisk og skaldyr,Thai,Café,Italiensk,Indisk,Mexicansk,Steakhouse
1972,"55.705875,12.578157",1580.0,99,Shakes and Cakes, 2100 ,False,False,False,False,False,False,False,False,False
1973,"55.69247,12.56163",1571.0,99,Koi Sushi, 2200 ,False,True,False,False,False,False,False,False,False
1974,"55.72833,12.52395",1561.0,99,Leonard's, 2870 ,False,False,False,False,False,False,False,False,False
1975,"55.70397,12.55719",1560.0,99,Tove Smorrebrod, 2100 ,False,False,False,False,False,False,False,False,False
1976,"55.67545,12.54097",1549.0,3,Dinewithus, 1829 ,False,False,False,False,False,False,False,False,False
1977,"55.6752,12.531563",1547.0,99,Funder, 2000 ,False,False,False,False,False,False,False,False,False
1978,"55.68361,12.56546",1540.0,99,Bageren I Nansensgade, ,False,False,False,False,False,False,False,False,False
1979,"55.6664,12.515385",1538.0,2,LETZ SUSHI VALBY, 2500 ,False,True,True,False,False,False,False,False,False
1980,"55.678726,12.567445",1534.0,2,The Grid, 1453 ,False,False,False,False,False,False,False,False,False
1981,"55.656647,12.608958",1533.0,2,LETZ SUSHI AMAGER, 2300 ,False,True,True,False,False,False,False,False,False
1982,"55.67859,12.59017",1531.0,99,Cafe World, ,False,False,False,False,False,False,False,False,False
1983,"55.68131,12.574597",1529.0,1,Juice'It, 1172 ,False,False,False,False,True,False,False,False,False
1984,"55.69269,12.54136",1525.0,99,Cafe Tilda, 2200 ,False,False,False,False,False,False,False,False,False
1985,"55.69082,12.5612",1517.0,99,Blagards Kebab, 2200 ,True,False,False,False,False,False,False,False,False
1986,"55.69693,12.54518",1515.0,99,Limar, 2200 ,False,False,False,False,False,False,False,False,False
1987,"55.68512,12.567421",1513.0,2,OliOli, 1360 ,False,False,True,False,False,False,False,False,False
1988,"55.683968,12.569324",1511.0,99,Tapa del Toro, 1362 ,False,False,False,False,False,False,False,False,False
1989,"55.66233,12.562412",1509.0,2,Mattsson Nielsen, 1560 ,False,False,False,False,False,False,False,False,False
1990,"55.68133,12.57577",1508.0,99,Hanegal, 1150 ,False,False,False,False,False,False,False,False,False
1991,"55.69057,12.55537",1504.0,99,Pompette, 2200 ,False,False,False,False,False,False,False,False,False
1992,"55.64265,12.552721",1503.0,99,Cafe Slusen, 2300 ,False,False,False,False,False,False,False,False,False
1993,"55.652164,12.534903",1502.0,99,Wai Mai, 2450 ,False,False,False,False,False,False,False,False,False
1994,"55.69095,12.55935",1501.0,99,Snack & Blues, 2200 ,False,False,False,False,False,False,False,False,False
1995,"55.69261,12.54127",1499.0,99,Aosta Pizza, 2200 ,True,False,False,False,False,True,False,False,False
1996,"55.69596,12.54473",1478.0,99,Isværket, 2200 ,False,False,False,False,False,False,False,False,False
1997,"55.67268,12.55351",1475.0,99,Cafe 1620, ,False,False,False,False,False,False,False,False,False
1998,"55.67166,12.5466",1466.0,1,Kod & Bajer, 1620 ,False,False,False,False,False,False,False,False,False
1999,"55.66077,12.61272",1462.0,2,Chela Empanadas Aps, 2300 ,False,False,False,False,False,False,False,False,False
2000,"55.666946,12.547689",1461.0,99,Enghave smørrebrød, 1670 ,False,False,False,False,False,False,False,False,False
2001,"55.70782,12.55186",1441.0,99,The Lab Kitchen, 2100 ,False,False,False,False,False,False,False,False,False
2002,"55.704254,12.502235",1438.0,3,"Dispensary, Whisk(e)y & Beer", 2200 ,False,False,False,False,False,False,False,False,False
2003,"55.67307,12.55",1436.0,99,Mad Synergi, ,False,False,False,False,True,False,False,False,False
2004,"55.68532,12.58837",1434.0,99,Zahren Gourmet, ,False,False,False,False,False,False,False,False,False
2005,"56.14588,10.194356",1428.0,99,The Reception, 1660 ,False,False,False,False,True,False,False,False,False
2006,"55.69508,12.54782",1426.0,99,KaffeBroen, 2200 ,False,False,False,False,False,False,False,False,False
2007,"55.682346,12.574495",1425.0,1,Crepe'tastic, 1175 ,False,False,False,False,False,False,False,False,False
2008,"55.64514,12.51749",1421.0,99,Formaggio Pizza, 2450 ,False,False,False,False,False,False,False,False,False
2009,"55.68759,12.559353",1414.0,2,Cafe Julia & Safija, 2200 ,False,False,False,False,False,False,False,False,False
2010,"55.666756,12.537939",1411.0,2,Haven, 1799 ,False,False,False,False,False,False,False,False,False
2011,"55.67166,12.5466",1397.0,99,Den Fede Kylling, 1620 ,False,False,False,False,False,False,False,False,False
2012,"55.66702,12.57067",1393.0,99,Restaurant IDA Bryggen, ,False,False,False,False,False,False,False,False,False
2013,"55.684666,12.567969",1389.0,1,Pizzeria Imperia, 1364 ,True,False,False,False,False,True,False,False,False
2014,"55.673946,12.551513",1385.0,99,Østerberg Ice Cream, 1618 ,False,False,False,False,True,False,False,False,False
2015,"55.68746,12.56233",1379.0,99,Emmerys, 2200 ,False,False,False,False,False,False,False,False,False
2016,"55.68949,12.55816",1378.0,99,Kaffe & Vinbaren, 2200 ,False,False,False,False,False,False,False,False,False
2017,"55.67434,12.56519",1367.0,99,Tapa del Toro Tivoli, 1577 ,False,False,False,False,False,False,False,False,False
2018,"55.692135,12.567016",1358.0,99,Met Cph, 2200 ,False,False,False,False,True,False,False,False,False
2019,"55.66629,12.51756",1353.0,2,La Carmela Pizzeria e Birrateque, 2500 ,False,False,False,False,False,True,False,False,False
2020,"55.68776,12.55959",1352.0,99,Sasaa, 2200 ,False,False,False,False,False,False,False,False,False
2021,"55.69974,12.536365",1339.0,99,Woo Wok, ,False,False,False,True,False,False,False,False,False
2022,"55.6817,12.59285",1337.0,99,Toast CPH, 1253 ,False,False,False,False,False,False,False,False,False
2023,"55.66683,12.57627",1332.0,2,Hansens Flødeis på Bryggen, 2300 ,False,False,False,False,False,False,False,False,False
2024,"55.69109,12.55408",1313.0,99,Sultan shawarma, 2200 ,False,False,False,False,False,False,False,False,False
2025,"55.66886,12.57973",1312.0,99,Bravissimo, 2300 ,False,False,False,False,False,False,False,False,False
2026,"55.64792,12.55195",1307.0,2,Yum Yoga & Café, 2450 ,False,False,False,False,True,False,False,False,False
2027,"55.673405,12.589513",1305.0,99,Kato Sushi, 1400 ,False,False,False,False,False,False,False,False,False
2028,"55.69304,12.612353",1301.0,99,Dhaba Indian street food, 1432 ,False,False,False,False,False,False,True,False,False
2029,"55.7045,12.50111",1298.0,99,Coffeesound, 2700 ,False,False,False,False,False,False,False,False,False
2030,"55.6808,12.58981",1293.0,99,The Handsome - Sandwich & Coffee, 1254 ,False,False,False,False,False,False,False,False,False
2031,"55.670654,12.546654",1261.0,99,La Boca, 1620 ,False,False,False,False,False,False,False,False,False
2032,"55.687504,12.559343",1256.0,2,Amazonia Cocktails and Kitchen, 2200 ,False,False,False,False,False,False,False,False,False
2033,"55.68469,12.56849",1246.0,99,Sandwich27, 1360 ,False,False,False,False,False,False,False,False,False
2034,"55.66842,12.59707",1235.0,99,Alice Ice Cream and Coffee, 2300 ,False,False,False,False,False,False,False,False,False
2035,"55.66659,12.54498",1207.0,99,Brød, 1670 ,False,False,False,False,True,False,False,False,False
2036,"55.67227,12.55763",1202.0,99,Cafetid, 1655 ,False,False,False,False,False,False,False,False,False
2037,"55.688675,12.558963",1197.0,1,Hotdogs & Beers, 2200 ,False,False,False,False,False,False,False,False,False
2038,"55.665577,12.542953",1190.0,1,So Last Year 2nd Hand & Coffee, 1674 ,False,False,False,False,False,False,False,False,False
2039,"55.66356,12.62339",1189.0,99,Vinøs Vinbar, 2300 ,False,False,False,False,False,False,False,False,False
2040,"55.65245,12.6161",1185.0,99,Cafe Grekenlandsvej, 2300 ,False,False,False,False,False,False,False,False,False
2041,"55.68265,12.57142",1180.0,99,Kaffetarnet, 1165 ,False,False,False,False,False,False,False,False,False
2042,"55.67811,12.599543",1175.0,2,Grosen & Falkenbergs, 1434 ,False,False,False,False,False,False,False,False,False
2043,"55.68934,12.5604",1166.0,1,Rays, 2200 ,False,False,False,False,True,False,False,False,False
2044,"55.692265,12.552228",1161.0,99,Cafe Assistenten, 2200 ,False,False,False,False,False,False,False,False,False
2045,"55.683723,12.56993",1155.0,2,Mulgeo Blinis & Bubbles Bar Torvehallerne, 1361 ,False,False,True,False,False,False,False,False,False
2046,"55.68091,12.61016",1152.0,99,Bastionens Cafe, ,False,False,False,False,False,False,False,False,False
2047,"55.67152,12.561086",1148.0,2,Kaldi Copenhagen, 1650 ,False,False,False,False,False,False,False,False,False
2048,"55.694633,12.542859",1145.0,2,Koelschip, 2200 ,False,False,False,False,False,False,False,False,False
2049,"55.67138,12.54539",1144.0,99,Grød, 1620 ,False,False,False,False,False,False,False,False,False
2050,"55.68347,12.585131",1140.0,2,Restaurant Støj, 1300 ,False,False,False,False,False,False,False,False,False
2051,"55.699017,12.530035",1139.0,3,Madsens Mekka, 2400 ,False,False,False,False,False,False,False,False,False
2052,"55.70022,12.587549",1121.0,99,"Woolstock - cotton, wool and coffee", ,False,False,False,False,True,False,False,False,False
2053,"55.67945,12.580216",1116.0,2,My Poké Illum, 1100 ,False,False,False,False,False,False,False,False,False
2054,"55.659286,12.558306",1112.0,99,Kahyt & Kaffe, 2450 ,False,False,False,False,False,False,False,False,False
2055,"55.69129,12.559154",1103.0,1,Kogebogeriet - Kogeboghandel Og Café, 2200 ,False,False,False,False,False,False,False,False,False
2056,"55.671654,12.546602",1094.0,2,Guilty Copenhagen, 1620 ,False,False,False,False,True,False,False,False,False
2057,"55.67117,12.54357",1087.0,2,Bj´s Original Burger Joint, 1620 ,False,False,False,False,False,False,False,False,False
2058,"55.68361,12.56546",1085.0,2,Berkeley take away, ,False,False,False,False,False,False,False,False,False
2059,"55.69872,12.52288",1083.0,99,One Bowl, 2400 ,False,False,False,False,True,False,False,False,False
2060,"55.678104,12.568348",1072.0,99,Bon Appetit, 1455 ,False,False,False,False,False,False,False,False,False
2061,"55.68343,12.58716",1071.0,1,Bak Homemade Sandwich, 1264 ,False,False,False,False,False,False,False,False,False
2062,"55.70001,12.54542",1069.0,99,Bua Restaurant, 2200 ,False,False,False,False,False,False,False,False,False
2063,"55.697754,12.546944",1068.0,99,Brewers inc, 2200 ,False,False,False,False,False,False,False,False,False
2064,"55.68109,12.58077",1066.0,1,Elliot - Coffee & Craft Beer, 1118 ,False,False,False,False,False,False,False,False,False
2065,"55.67122,12.543573",1064.0,99,Café Parallel, 1620 ,False,False,False,False,True,False,False,False,False
2066,"55.72641,12.57598",1051.0,99,Impronta, 2900 ,False,False,False,False,False,False,False,False,False
2067,"55.685474,12.550749",1047.0,1,51 Street Food, 2200 ,False,False,False,False,False,False,False,False,False
2068,"55.698997,12.541474",1045.0,1,Ali bageri, 2200 ,False,False,False,False,False,False,False,False,False
2069,"55.67405,12.572611",1043.0,99,The Storm Inn, ,False,False,False,False,False,False,False,False,False
2070,"55.68431,12.5695",1039.0,2,Homemate Ready to go, 1360 ,False,False,False,False,False,False,False,False,False
2071,"55.665882,12.542402",1034.0,1,"Holm Cider, ciderbar & shop", 1650 ,False,False,False,False,False,False,False,False,False
2072,"55.672817,12.554735",1029.0,99,Pio Vin & Bar, ,False,False,False,False,False,False,False,False,False
2073,"55.655083,12.609785",1010.0,99,Bingo 156, 2300 ,False,False,False,False,False,False,False,False,False
2074,"55.68209,12.57112",1005.0,2,Smagsløget (City), 1165 ,False,False,False,False,False,True,False,False,False
2075,"55.706757,12.597582",1004.0,2,Buvette Nordhavn, 2150 ,False,False,False,False,False,False,False,False,False
2076,"55.69619,12.591099",1001.0,2,Ristorante Zio & Nonna, 2100 ,False,False,True,False,False,True,False,False,False
2077,"55.686928,12.549621",982.0,2,Maobao, 2200 ,False,False,False,False,False,False,False,False,False
2078,"55.671295,12.544949",968.0,99,Coffee Fellaz, ,False,False,False,False,True,False,False,False,False
2079,"55.69344,12.552486",960.0,2,Cafe Ristet Rug, 2200 ,False,False,False,False,False,False,False,False,False
2080,"55.66421,12.59671",944.0,99,Cheung's Grill, ,False,False,False,False,False,False,False,False,False
2081,"55.70727,12.577453",943.0,2,Natur Tørst, 2300 ,False,False,False,False,False,False,False,False,False
2082,"55.678608,12.569654",942.0,1,Tea:licious Café, 1455 ,False,False,False,False,True,False,False,False,False
2083,"55.69099,12.5396",931.0,1,Elly's kaffebar, 2200 ,False,False,False,False,False,False,False,False,False
2084,"55.693485,12.607561",906.0,1,Mikkeler Barrel Room, ,False,False,False,False,False,False,False,False,False
2085,"55.68742,12.547214",905.0,1,nihao YAO, 2000 ,False,False,False,False,False,False,False,False,False
2086,"55.689827,12.555908",896.0,2,Brødrene Grim, 2200 ,False,False,False,False,False,False,False,False,False
2087,"55.6665,12.59815",879.0,2,Det Argentinske Vinhus Vinos Los Andes, 2300 ,False,False,False,False,False,False,False,False,False
2088,"55.649445,12.534678",870.0,2,Cafe Pyt, 2450 ,False,False,False,False,True,False,False,False,False
2089,"55.69306,12.610051",860.0,1,Ramsløg by sides., 1432 ,False,False,False,False,False,False,False,False,False
2090,"55.66817,12.56043",857.0,1,Kødbyens Is, 1711 ,False,False,False,False,False,True,False,False,False
2091,"55.689423,12.560225",829.0,2,Vini Vino, 2200 ,False,False,False,False,False,False,False,False,False
2092,"55.676575,12.570294",807.0,3,Victorious Sportsbar & Café, 1459 ,False,False,False,False,True,False,False,False,False
2093,"55.6595,12.606335",795.0,1,No 95, 2300 ,False,False,False,False,False,False,False,False,False
2094,"55.67113,12.545925",766.0,1,Gorda Empanadas, 1674 ,False,False,False,False,False,False,False,False,False
2095,"55.68222,12.5725",764.0,99,20 Grams -Specialty Coffee Shop, 1174 ,False,False,False,False,False,False,False,False,False
2096,"55.670418,12.540526",723.0,1,Blaabjerg & Madsen - Vesterbro, 1620 ,False,False,False,False,True,False,False,False,False
2097,"55.68206,12.572061",720.0,1,Social Corner Board Game Cafe, 1171 ,False,False,False,False,True,False,False,False,False
2098,"55.68952,12.556635",717.0,1,Currybox, 2200 ,False,False,False,False,False,False,True,False,False
2099,"55.68549,12.56644",688.0,2,Xilonen - House of Corn, 1360 ,False,False,False,False,False,False,False,True,False
2100,"55.687225,12.549423",670.0,99,Pico Pizza, 2200 ,True,False,False,False,False,False,False,False,False
2101,"55.66919,12.560609",668.0,2,Kewei's Kitchen, 1715 ,False,False,False,False,False,False,False,False,False
2102,"55.681637,12.575928",641.0,99,Burks køkken & bar, 1119 ,False,False,False,False,False,False,False,False,False
2103,"55.68221,12.584761",638.0,2,The Fish Project, 1123 ,False,False,True,False,False,False,False,False,False
2104,"55.680225,12.563375",636.0,2,The Midwestern Diner, 1369 ,False,False,False,False,False,False,False,False,False
2105,"55.69332,12.58412",633.0,2,René Noir, 2100 ,False,False,False,False,False,False,False,False,False
2106,"55.678745,12.567437",617.0,2,Cotoa, 1453 ,False,False,False,False,True,False,False,False,False
2107,"55.67023,12.55642",612.0,2,Falang Asiateria, 1650 ,False,False,True,True,False,False,False,False,False
2108,"55.69248,12.54405",602.0,2,Ro Chokolade, 2200 ,False,False,False,False,False,False,False,False,False
2109,"55.684227,12.570228",576.0,2,Sushi-Tsukiji, 1360 ,False,False,False,False,False,False,False,False,False
2110,"55.68149,12.572306",574.0,2,4Greeks Food, ,False,False,False,False,False,False,False,False,False
2111,"55.644157,12.276364",557.0,1,Parma & Pasta, 2630 ,False,False,False,False,False,True,False,False,False
2112,"55.68016,12.577973",523.0,1,K96, 1151 ,False,False,False,False,True,True,False,False,False
2113,"55.68086,12.589765",522.0,2,Chill-ee, ,False,False,False,False,True,False,False,False,False
2114,"55.6644,12.603381",520.0,2,The Nomad & The Bean, 2300 ,False,False,False,False,True,False,False,False,False
2115,"55.670948,12.546703",507.0,1,GROS, 1620 ,False,False,False,False,False,False,False,False,False
2116,"55.69385,12.583567",501.0,2,Ambassaden & Konsulatet, 2100 ,False,False,False,False,False,False,False,False,False
2117,"55.667698,12.572271",491.0,99,Green Island of Copenhagen, 1560 ,False,False,False,False,False,True,False,False,False
2118,"55.682,12.579844",483.0,3,Restaurant MA, 1117 ,False,False,False,False,False,False,False,False,False
2119,"55.69002,12.55938",480.0,1,Banh Mi, 2200 ,False,False,False,False,False,False,False,False,False
