,Unnamed: 0,Location,Ranking on list,Price class numeric,Restaurant,Postal code,Pizza,Sushi,Fisk og skaldyr,Thai,Café,Italiensk,Indisk,Mexicansk,Steakhouse,City Area
1387,1387,"55.668743,12.557173",1405.0,99,Le Kaff,1700,0,0,0,0,0,0,0,0,0,kbh v
1388,1388,"55.672165,12.56196",1404.0,2,Café Du Nord,1652,0,0,0,0,0,0,0,0,0,kbh v
1389,1389,"55.67373,12.55652",1401.0,99,Altanen,1610,0,0,0,0,0,0,0,0,0,kbh v
1390,1390,"55.679302,12.579912",1399.0,2,Rio Temakeria,1001,0,0,1,0,0,0,0,0,0,kbh k
1391,1391,"55.67502,12.580593",1395.0,1,Café Georg,,0,0,0,0,0,0,0,0,0,andet
1392,1392,"55.67837,12.59893",1392.0,99,Den Plettede Gris,,0,0,0,0,0,0,0,0,0,andet
1393,1393,"55.6866,12.58947",1390.0,1,Hansens Ice Cream Copenhagen,1264,0,0,0,0,1,0,0,0,0,kbh k
1394,1394,"55.69616,12.58039",1376.0,2,Spaghetti Martelli,2100,0,0,0,0,0,1,0,0,0,kbh ø
1395,1395,"55.67215,12.56117",1372.0,2,Restaurant stigs vinkaelder,1550,0,0,0,0,0,0,0,0,0,kbh v
1396,1396,"55.66889,12.560781",1365.0,1,Kødbyens Høker,1715,0,0,0,0,0,0,0,0,0,kbh v
1397,1397,"55.699287,12.553579",1360.0,99,Kaffekilden,2200,0,0,0,0,0,0,0,0,0,kbh n
1398,1398,"55.68185,12.57974",1356.0,99,Kjær Sommerfeldt,1117,0,0,0,0,0,0,0,0,0,kbh k
1399,1399,"55.6477,12.29916",1351.0,99,Viadukt Café & Restaurant,2630,0,0,0,0,0,0,0,0,0,andet
1400,1400,"55.69448,12.57039",1350.0,99,La Vita Pizza Ristorante,2100,0,0,0,0,0,0,0,0,0,kbh ø
1401,1401,"55.66736,12.597451",1345.0,99,Rooty,2300,0,0,0,0,1,0,0,0,0,kbh s
1402,1402,"55.65243,12.53874",1343.0,99,Rumbles,2450,0,0,0,0,0,0,0,0,0,kbh sv
1403,1403,"55.67059,12.54223",1341.0,2,Columbia Cophagen,1620,0,0,0,0,0,0,0,0,0,kbh v
1404,1404,"55.67449,12.55835",1336.0,99,Kerne Pavillonen,1610,0,0,0,0,0,0,0,0,0,kbh v
1405,1405,"55.683983,12.573442",1333.0,99,Y's café and cocktail,1358,0,0,0,0,1,0,0,0,0,kbh k
1406,1406,"55.671047,12.546819",1330.0,99,Schwein und Bier,,0,0,0,0,0,0,0,0,0,andet
1407,1407,"55.67812,12.58807",1329.0,2,Teatro del Gusto,1057,0,0,0,0,0,0,0,0,0,kbh k
1408,1408,"55.67821,12.58235",1328.0,1,Sankt Nikolai,,0,0,0,0,0,0,0,0,0,andet
1409,1409,"55.69118,12.57617",1327.0,1,Pizzeria Trattoria Vecchia Milano,,0,0,0,0,0,1,0,0,0,andet
1410,1410,"55.63079,12.60115",1326.0,1,Oksen Bodega,2770,0,0,0,0,0,0,0,0,0,andet
1411,1411,"55.66496,12.59838",1324.0,99,Kaffebaren Pa Amager,2300,0,0,0,0,0,0,0,0,0,kbh s
1412,1412,"55.6731,12.59044",1314.0,99,Vandkunsten Sandwich Torvegade,1400,0,0,0,0,0,0,0,0,0,kbh k
1413,1413,"55.68235,12.57277",1295.0,99,Tvermoesgaard Restaurant and Bar,1174,0,0,0,0,0,0,0,0,0,kbh k
1414,1414,"55.68247,12.57153",1292.0,99,Nørreport Bodega,1358,0,0,0,0,0,0,0,0,0,kbh k
1415,1415,"55.65569,12.60399",1288.0,1,Den Lykkelige Familie,2300,0,0,0,0,0,0,0,0,0,kbh s
1416,1416,"55.7129,12.56848",1287.0,99,Indish,2100,0,0,0,0,0,0,0,0,0,kbh ø
1417,1417,"55.70111,12.57772",1282.0,99,Durum Bar Øst,2100,0,0,0,0,0,0,0,0,0,kbh ø
1418,1418,"55.67696,12.57389",1276.0,99,Espresso Huset,1466,0,0,0,0,0,0,0,0,0,kbh k
1419,1419,"55.68756,12.54708",1275.0,2,Kolsters,2200,0,0,0,0,0,0,0,0,0,kbh n
1420,1420,"55.6781,12.58244",1272.0,2,Café Nick,,0,0,0,0,0,0,0,0,0,andet
1421,1421,"55.690105,12.599596",1270.0,2,"Løgismose Vin, Mad & Delikatesser",1259,0,0,0,0,0,1,0,0,0,kbh k
1422,1422,"55.71399,12.53504",1269.0,99,Cantinos,2400,1,0,0,0,0,0,0,0,0,valby
1423,1423,"55.67879,12.57443",1265.0,1,Jack's hole in a wall,1162,0,0,0,0,0,1,0,0,0,kbh k
1424,1424,"55.69763,12.58512",1262.0,99,Meyers Bageri,2100,0,0,0,0,0,0,0,0,0,kbh ø
1425,1425,"55.68636,12.550632",1258.0,3,Glou Glou,2200,0,0,0,0,0,0,0,0,0,kbh n
1426,1426,"55.71308,12.57328",1257.0,99,Kolonial Pizza,2100,0,0,0,0,0,0,0,0,0,kbh ø
1427,1427,"55.67627,12.57426",1245.0,2,Wok'N'Roll,1467,0,0,0,0,0,0,0,0,0,kbh k
1428,1428,"55.66302,12.60156",1243.0,1,Kebabland II,2300,0,0,0,0,0,0,0,0,0,kbh s
1429,1429,"55.66705,12.54788",1242.0,99,Cafe Snork,,0,0,0,0,0,0,0,0,0,andet
1430,1430,"55.66392,12.536281",1239.0,1,Kaffekilden I Carlsberg Byen,1799,0,0,0,0,0,0,0,0,0,kbh v
1431,1431,"55.67893,12.56874",1238.0,99,Bear Slice,1454,0,0,0,0,0,0,0,0,0,kbh k
1432,1432,"55.681644,12.574994",1232.0,2,Paradis Købmagergade,1150,0,0,0,0,0,0,0,0,0,kbh k
1433,1433,"55.68007,12.5908",1230.0,99,Restaurant Nyhavn 41,1051,0,0,0,0,0,0,0,0,0,kbh k
1434,1434,"55.68945,12.555403",1229.0,1,Café Griffens,2200,0,0,0,0,0,0,0,0,0,kbh n
1435,1435,"55.71311,12.57376",1228.0,99,Kinesisk Restaurant Yuan Hong,2100,0,0,0,0,0,0,0,0,0,kbh ø
1436,1436,"55.693813,12.60811",1227.0,99,Dhaba Reffen,,0,0,0,0,0,0,1,0,0,andet
1437,1437,"55.68235,12.55005",1221.0,2,Southern Sushi,,0,0,0,0,0,0,0,0,0,andet
1438,1438,"55.66887,12.54893",1210.0,1,Mood Food,,0,0,0,0,0,0,0,0,0,andet
1439,1439,"55.64844,12.53251",1206.0,99,Rallys,2450,0,0,0,0,0,0,0,0,0,kbh sv
1440,1440,"55.66415,12.54262",1193.0,99,Ambassadeur,1674,0,0,0,0,0,0,0,0,0,kbh v
1441,1441,"55.638428,12.583696",1187.0,1,Monellies,,0,0,0,0,1,0,0,0,0,andet
1442,1442,"55.678764,12.593043",1186.0,99,The Tipsy Mermaid,1058,0,0,0,0,0,0,0,0,0,kbh k
1443,1443,"55.69829,12.5431",1182.0,1,CASA MIA,2200,0,0,0,0,0,1,0,0,0,kbh n
1444,1444,"55.69203,12.54508",1181.0,99,The Sixteen Twelve,2200,0,0,0,0,1,0,0,0,0,kbh n
1445,1445,"55.70313,12.58619",1174.0,99,Il Gusto Giusto,2100,1,0,0,0,0,1,0,0,0,kbh ø
1446,1446,"55.68623,12.5834",1169.0,99,Kongens Hytte,1307,0,0,0,0,0,0,0,0,0,kbh k
1447,1447,"55.68447,12.56799",1167.0,1,Pizzeria Massimo,1364,1,0,0,0,0,1,0,0,0,kbh k
1448,1448,"55.670437,12.556932",1158.0,99,The Noodle Box,1650,0,0,0,0,0,0,0,0,0,kbh v
1449,1449,"55.670704,12.54429",1153.0,2,FORSYNINGEN - Mad & Drikke,1751,0,0,0,0,0,0,0,0,0,kbh v
1450,1450,"55.67392,12.56484",1143.0,99,Angelini,1577,1,0,0,0,0,1,0,0,1,kbh v
1451,1451,"55.68279,12.55659",1141.0,1,Govindas,1635,0,0,0,0,0,0,0,0,0,kbh v
1452,1452,"55.682495,12.580456",1138.0,99,Tryk Bar ApS,,0,0,0,0,0,0,0,0,0,andet
1453,1453,"55.682384,12.572447",1137.0,2,Cafe North & Indian Cuisine,1174,0,0,0,0,1,0,1,0,0,kbh k
1454,1454,"55.68223,12.58476",1132.0,2,Two Monkeys,1123,0,0,0,0,0,0,0,0,0,kbh k
1455,1455,"55.683113,12.586829",1124.0,2,LETZ SUSHI STORE KONGENSGADE,1264,0,1,1,0,0,0,0,0,0,kbh k
1456,1456,"55.66943,12.53976",1120.0,99,Taj Diner,1620,0,0,0,0,0,0,0,0,0,kbh v
1457,1457,"55.68134,12.56421",1120.0,2,Cafe Globen,,1,0,0,0,0,0,0,0,0,andet
1458,1458,"55.68615,12.55806",1115.0,2,Plads’N,2200,1,0,0,0,0,0,0,0,0,kbh n
1459,1459,"55.681114,12.589114",1110.0,2,Winterspring,1255,0,0,0,0,0,0,0,0,0,kbh k
1460,1460,"55.70183,12.55006",1109.0,1,Alanya Kebab,2200,0,0,0,0,0,1,0,0,0,kbh n
1461,1461,"55.66605,12.59767",1108.0,2,Boulevarden,2300,0,0,0,0,0,0,0,0,0,kbh s
1462,1462,"55.669937,12.555463",1104.0,99,Petrol Cafe,1650,0,0,0,0,1,0,0,0,0,kbh v
1463,1463,"55.67979,12.57139",1104.0,1,Café Nutid,1453,0,0,0,0,1,0,0,0,0,kbh k
1464,1464,"55.68371,12.577405",1102.0,2,Weltkuglen,1123,0,0,0,0,0,0,0,0,0,kbh k
1465,1465,"55.678,12.597252",1097.0,99,Gasoline Grill,1401,0,0,0,0,0,0,0,0,0,kbh k
1466,1466,"55.66401,12.51643",1089.0,1,French Chicken,2500,0,0,0,0,0,0,0,0,0,valby
1467,1467,"55.658943,12.601217",1088.0,1,La Sardegna,2300,1,0,0,0,0,1,0,0,0,kbh s
1468,1468,"55.68149,12.562969",1086.0,2,L & V Café,1366,0,0,0,0,0,1,0,0,0,kbh k
1469,1469,"55.6654,12.55027",1084.0,99,Absalon,1720,0,0,0,0,0,0,0,0,0,kbh v
1470,1470,"55.67072,12.54395",1075.0,2,Restaurant Værksted 1751,1751,0,0,0,0,0,0,0,0,0,kbh v
1471,1471,"55.67116,12.54447",1065.0,1,Graesk Smag,1620,0,0,0,0,0,0,0,0,0,kbh v
1472,1472,"55.666813,12.545739",1060.0,2,Beat Café,1670,0,0,0,0,1,0,0,0,0,kbh v
1473,1473,"55.684124,12.485929",1056.0,2,Que Pasa,2720,0,0,0,0,0,0,0,0,0,andet
1474,1474,"55.70124,12.59637",1055.0,3,Marco Polo Restaurant,,0,0,0,0,0,0,0,0,0,andet
1475,1475,"55.69503,12.56938",1050.0,2,Restaurant Metier,2100,0,0,0,0,0,0,0,0,0,kbh ø
1476,1476,"55.67047,12.55714",1048.0,99,Boy's Shawarma & Kylling,1650,0,0,0,0,0,0,0,0,0,kbh v
1477,1477,"55.707714,12.524847",1042.0,99,Kaffedepartementet,2400,0,0,0,0,0,0,0,0,0,valby
1478,1478,"55.685894,12.566549",1041.0,99,Sunday Munday,1360,0,0,0,0,0,0,0,0,0,kbh k
1479,1479,"55.68019,12.52155",1040.0,1,La Tradizionale Pizzeria,,1,0,0,0,0,1,0,0,0,andet
1480,1480,"55.67502,12.580593",1032.0,2,Svaneke Is,,0,0,0,0,0,0,0,0,0,andet
1481,1481,"55.68583,12.56649",1023.0,99,Desserthuset,1360,0,0,0,0,1,0,0,0,0,kbh k
1482,1482,"55.67871,12.57328",1017.0,1,Charlie Scotts Bar,1159,0,0,0,0,0,0,0,0,0,kbh k
1483,1483,"55.67117,12.54615",1016.0,1,1+1 Street Kitchen,1674,0,0,0,0,0,0,0,0,0,kbh v
1484,1484,"55.689323,12.572272",1009.0,99,Taim Restaurant,1354,0,0,0,0,0,0,0,0,0,kbh k
1485,1485,"55.678646,12.583161",1003.0,99,Le Coin,,0,0,0,0,0,0,0,0,0,andet
1486,1486,"55.698082,12.593874",990.0,3,Storehouse,2100,0,0,0,0,1,0,0,0,0,kbh ø
1487,1487,"55.67166,12.5466",989.0,1,"El Patrón, Tacos By Armando",1620,0,0,0,0,0,0,0,1,0,kbh v
1488,1488,"55.677296,12.567593",987.0,3,Louises Fiskebar,1552,0,0,1,0,0,0,0,0,0,kbh v
1489,1489,"55.689034,12.558084",985.0,1,Taste of Taiwan Bubble Tea,2200,0,0,0,0,1,0,0,0,0,kbh n
1490,1490,"55.68627,12.580382",981.0,2,Herkules Pavillonen,1307,0,0,0,0,0,0,0,0,0,kbh k
1491,1491,"55.67624,12.590883",980.0,2,DAC& CAFE,1473,0,0,0,0,1,0,0,0,0,kbh k
1492,1492,"55.676315,12.580501",974.0,2,Bojesen,,0,0,0,0,0,0,0,0,0,andet
1493,1493,"55.68209,12.57349",966.0,2,Hvitfeldt Kaffe,1173,0,0,0,0,0,0,0,0,0,kbh k
1494,1494,"55.690544,12.560717",958.0,1,Gaza Grill,2200,0,0,0,0,0,0,0,0,0,kbh n
1495,1495,"55.664486,12.600275",957.0,2,pasta house,2300,0,0,0,0,0,1,0,0,0,kbh s
1496,1496,"55.69001,12.55509",953.0,2,Novel Café,,0,0,0,0,1,0,0,0,0,andet
1497,1497,"55.696827,12.581577",951.0,2,& Rudolph,2100,0,0,0,0,0,0,0,0,0,kbh ø
1498,1498,"55.67199,12.592215",950.0,99,Brødflov,,0,0,0,0,0,0,0,0,0,andet
1499,1499,"55.69558,12.5704",945.0,2,Djuus Copenhagen,2100,0,0,0,0,0,0,0,0,0,kbh ø
1500,1500,"55.707886,12.598808",940.0,2,just-A-winebar,2150,0,0,0,0,0,0,0,0,0,andet
1501,1501,"55.69013,12.612906",933.0,99,Lille Bakery,1432,0,0,0,0,0,0,0,0,0,kbh k
1502,1502,"55.697247,12.544249",927.0,99,Durum Bar Nørrebro,2200,0,0,0,0,0,0,0,0,0,kbh n
1503,1503,"55.674057,12.591391",925.0,2,Cafe Christianshavn,1416,0,0,0,0,1,0,0,0,0,kbh k
1504,1504,"55.673866,12.568507",919.0,2,The Bird & Kissmeyer,1603,0,0,0,0,0,0,0,0,0,kbh v
1505,1505,"55.689793,12.573182",918.0,2,Souvlaki Stories,1307,0,0,0,0,0,0,0,0,0,kbh k
1506,1506,"55.70793,12.53235",916.0,2,Go Sushi,2400,0,1,0,0,0,0,0,0,0,valby
1507,1507,"55.671642,12.546494",914.0,2,EggSperience,1640,0,0,0,0,0,1,0,0,0,kbh v
1508,1508,"55.671333,12.560428",902.0,1,Mokkariet - Istedgade,1650,0,0,0,0,1,0,0,0,0,kbh v
1509,1509,"55.672806,12.555656",899.0,2,Moi,1620,0,0,0,0,0,0,0,0,0,kbh v
1510,1510,"55.310535,12.372546",898.0,2,California Kitchen,1620,0,0,0,0,0,0,0,0,0,kbh v
1511,1511,"55.669754,12.559823",886.0,99,H15,1700,0,0,0,0,0,0,0,0,0,kbh v
1512,1512,"55.690758,12.55808",885.0,2,Kaf,2200,0,0,0,0,0,0,0,0,0,kbh n
1513,1513,"55.682335,12.572467",880.0,2,Indian Swaad,1174,0,0,0,0,0,0,1,0,0,kbh k
1514,1514,"55.70817,12.55786",878.0,2,Royal cuisine,2100,0,0,1,0,0,0,0,0,0,kbh ø
1515,1515,"55.688503,12.56211",876.0,2,Maui,2200,0,0,1,0,0,0,0,0,0,kbh n
1516,1516,"55.69202,12.61303",869.0,99,Broaden & Build,1432,0,0,0,0,0,0,0,0,0,kbh k
1517,1517,"55.662125,12.631094",864.0,1,Le Kaff,2300,0,0,0,0,0,0,0,0,0,kbh s
1518,1518,"55.664158,12.601647",862.0,2,H3 Fiskerestaurant,,0,0,1,0,0,0,0,0,0,andet
1519,1519,"55.683083,12.582827",861.0,3,Glød,1304,0,0,0,0,0,0,0,0,0,kbh k
1520,1520,"55.67211,12.55462",856.0,99,Motto Bar & Trattoria,1620,0,0,0,0,0,1,0,0,0,kbh v
1521,1521,"55.681118,12.584264",849.0,2,Bonden og Adelen,1104,0,0,0,0,0,0,0,0,0,kbh k
1522,1522,"55.68028,12.56323",847.0,1,Froken Sandwich,,0,0,0,0,0,0,0,0,0,andet
1523,1523,"55.68144,12.575883",844.0,1,Døp,,0,0,0,0,0,0,0,0,0,andet
1524,1524,"55.69347,12.607984",836.0,2,Mikkeller Baghaven,1432,0,0,0,0,0,0,0,0,0,kbh k
1525,1525,"55.68377,12.56931",835.0,2,Omegn,1360,0,0,0,0,0,0,0,0,0,kbh k
1526,1526,"55.70125,12.577309",834.0,1,Olufs,2100,0,0,0,0,0,0,0,0,0,kbh ø
1527,1527,"55.684513,12.56765",833.0,99,Barkowski,1364,0,0,0,0,0,0,0,0,0,kbh k
1528,1528,"55.67186,12.488498",832.0,99,Chai Shai,,0,0,0,0,0,0,0,0,0,andet
1529,1529,"55.71596,12.531419",826.0,2,Måltid,,0,0,0,0,0,0,0,0,0,andet
1530,1530,"55.679165,12.584848",823.0,2,Classic Pizza Magasin,1095,1,0,0,0,0,0,0,0,0,kbh k
1531,1531,"55.676437,12.573297",822.0,2,Drop Inn,,0,0,0,0,0,0,0,0,0,andet
1532,1532,"55.67127,12.5438",818.0,2,Izumi Vesterbro,1620,0,1,1,0,0,0,0,0,0,kbh v
1533,1533,"55.685658,12.569092",810.0,1,PzNordic,1123,1,0,0,0,1,1,0,0,0,kbh k
1534,1534,"55.683907,12.569283",803.0,2,Hav Torvehallerne,1362,0,0,0,0,0,0,0,0,0,kbh k
1535,1535,"55.66845,12.550924",802.0,1,Bagerdygtigt,1650,0,0,0,0,1,0,0,0,0,kbh v
1536,1536,"55.68924,12.55994",799.0,1,Ritas Smørrebrød,2200,0,0,0,0,0,0,0,0,0,kbh n
1537,1537,"55.67107,12.546754",798.0,1,Kiin Kiin Street at WestMarket,1620,0,0,0,1,0,0,0,0,0,kbh v
1538,1538,"55.691536,12.577372",797.0,1,Cafe Marzano,2100,0,0,0,0,0,1,0,0,0,kbh ø
1539,1539,"55.69369,12.54277",791.0,2,Terroiristen,2200,0,0,0,0,0,1,0,0,0,kbh n
1540,1540,"55.6738,12.56578",785.0,99,Hallernes smørrebrød,1577,0,0,0,0,0,0,0,0,0,kbh v
1541,1541,"55.67807,12.588567",780.0,2,Cholon by Lâm Lê,1057,0,0,0,0,1,0,0,0,0,kbh k
1542,1542,"55.6905,12.575507",779.0,2,Gravy,2100,0,0,0,0,0,0,0,0,0,kbh ø
1543,1543,"55.668205,12.596607",776.0,2,Restaurant Barshu,2300,0,0,0,0,0,0,0,0,0,kbh s
1544,1544,"55.671726,12.589703",770.0,2,Sofie Kaelderen,1415,0,0,0,0,0,0,0,0,0,kbh k
1545,1545,"55.67407,12.56571",768.0,2,La Baracca,1577,0,0,0,0,0,1,0,0,0,kbh v
1546,1546,"55.664307,12.512847",763.0,2,Sushi2500,2500,0,1,0,0,0,0,0,0,0,valby
1547,1547,"55.659966,12.614319",759.0,2,MD Thai,2300,0,0,0,1,0,0,0,0,0,kbh s
1548,1548,"55.68194,12.584619",755.0,2,Boltens Food Court,1123,0,0,0,0,0,0,0,0,0,kbh k
1549,1549,"55.664356,12.61416",750.0,1,Wanthanas Thai Kichen,2300,0,0,0,0,0,0,0,0,0,kbh s
1550,1550,"55.681137,12.578538",748.0,99,Bo-Bi Bar,1115,0,0,0,0,0,0,0,0,0,kbh k
1551,1551,"55.66693,12.59772",747.0,2,Deep,,0,0,0,0,0,0,0,0,0,andet
1552,1552,"55.67248,12.55751",744.0,1,Dia'legd Olbar,1655,0,0,0,0,0,0,0,0,0,kbh v
1553,1553,"55.681835,12.585504",744.0,2,Peter Beier Chokolade A/S,1264,0,0,0,0,0,0,0,0,0,kbh k
1554,1554,"55.67848,12.574715",742.0,2,Bar Rye,1209,0,0,0,0,0,0,0,0,0,kbh k
1555,1555,"55.68509,12.56603",741.0,2,Mikropolis,1363,0,0,0,0,0,0,0,0,0,kbh k
1556,1556,"55.67657,12.574008",739.0,2,Sing Tehus,1208,0,0,0,0,0,0,0,0,0,kbh k
1557,1557,"55.678486,12.589963",736.0,2,Lomos Food Shop,1000,0,0,0,0,0,0,0,0,0,kbh k
1558,1558,"55.67805,12.572072",735.0,2,Huset med det Gronne Trae,,0,0,0,0,0,0,0,0,0,andet
1559,1559,"55.673466,12.562878",733.0,2,Vaertshuset Pinden,V,0,0,0,0,0,0,0,0,0,andet
1560,1560,"55.669006,12.552714",730.0,1,Isted Grill,1650,0,0,0,0,0,0,0,0,0,kbh v
1561,1561,"55.663284,12.597796",712.0,1,Pizzaria Cavallino,2300,1,0,0,0,0,1,0,0,0,kbh s
1562,1562,"55.672024,12.577908",710.0,1,Lillians Smorresbord,1552,0,0,0,0,0,0,0,0,0,kbh v
1563,1563,"55.674877,12.594305",707.0,2,Undici,1403,0,0,0,0,0,1,0,0,0,kbh k
1564,1564,"55.652435,12.538718",704.0,1,Rumbles Sydhavn,2450,0,0,0,0,0,0,0,0,0,kbh sv
1565,1565,"55.69014,12.56041",695.0,1,Smag,,0,0,0,0,0,0,0,0,0,andet
1566,1566,"55.675262,12.56565",694.0,2,Peter Beier Chokolade,1620,0,0,0,0,0,0,0,0,0,kbh v
1567,1567,"55.675,12.572222",692.0,99,Little Italy Pizza,1552,1,0,0,0,0,1,0,0,0,kbh v
1568,1568,"55.66643,12.552847",689.0,2,Kihoskh,,0,0,0,0,1,0,0,0,0,andet
1569,1569,"55.69895,12.57935",682.0,2,Gourmandiet,2100,0,0,0,0,0,0,0,0,1,kbh ø
1570,1570,"55.68828,12.554453",678.0,1,Fætter Fætter,2200,0,0,0,0,0,0,0,0,0,kbh n
1571,1571,"55.677166,12.565797",666.0,2,Godtfolk,1553,0,0,0,0,0,0,0,0,0,kbh v
1572,1572,"55.678387,12.582046",663.0,2,Bar 25,1067,0,0,0,0,0,0,0,0,0,kbh k
1573,1573,"55.69593,12.55617",659.0,2,Restaurant Omar,2200,0,0,0,0,0,0,0,0,0,kbh n
1574,1574,"55.67905,12.56834",656.0,1,Cafe Salonen,1453,0,0,0,0,1,0,0,0,0,kbh k
1575,1575,"55.67424,12.57312",643.0,1,Iboo's Pizza & Pakistansk Takeaway,1552,0,0,0,0,0,0,1,0,0,kbh v
1576,1576,"55.672024,12.547518",640.0,2,Kanagawa Sushi,1620,0,0,0,0,0,0,0,0,0,kbh v
1577,1577,"55.67405,12.591654",637.0,1,Eiffel Bar,,0,0,0,0,0,0,0,0,0,andet
1578,1578,"55.689316,12.560142",635.0,2,Plant Power Food,2200,0,0,0,0,0,0,0,0,0,kbh n
1579,1579,"55.68138,12.56456",634.0,2,Orsted Olbar,1364,0,0,0,0,0,0,0,0,0,kbh k
1580,1580,"55.6921,12.567214",632.0,2,Forketta,2200,0,0,1,0,1,1,0,0,0,kbh n
1581,1581,"55.66796,12.54794",627.0,2,Mad Cafeen,1668,0,0,0,0,1,1,0,0,0,kbh v
1582,1582,"55.682957,12.573336",626.0,2,Croissant'en,1360,0,0,0,0,1,0,0,0,0,kbh k
1583,1583,"55.69018,12.57518",624.0,2,kruts karport,,0,0,0,0,0,0,0,0,0,andet
1584,1584,"55.67995,12.567762",615.0,2,Teglkroen,1452,0,0,0,0,0,0,0,0,0,kbh k
1585,1585,"55.6721,12.588536",613.0,3,Nabo,1408,0,0,0,0,0,0,0,0,0,kbh k
1586,1586,"55.68795,12.56052",610.0,1,Nonsolo Pizza,,1,0,0,0,0,1,0,0,0,andet
1587,1587,"55.68392,12.569289",609.0,1,Hav2Go Torvehallerne,1362,0,0,1,0,0,0,0,0,0,kbh k
1588,1588,"55.652157,12.549234",607.0,2,Kellermans Café,2450,0,0,0,0,1,0,0,0,1,kbh sv
1589,1589,"55.676613,12.570989",596.0,2,Den Lille Gule,1460,0,0,0,0,0,0,0,0,0,kbh k
1590,1590,"55.693832,12.542274",593.0,2,Vinbodegaen Nørrebro,2200,0,0,0,0,0,0,0,0,0,kbh n
1591,1591,"55.6974,12.573615",593.0,2,Veggie Heroes,,0,0,0,0,0,0,0,0,0,andet
1592,1592,"55.67753,12.576107",591.0,2,Café Grabow,1208,0,0,0,0,0,0,0,0,0,kbh k
1593,1593,"55.68592,12.55232",590.0,2,Olsnedkeren,,0,0,0,0,0,0,0,0,0,andet
1594,1594,"55.678604,12.569442",588.0,2,Ferment,1455,0,0,0,0,0,0,0,0,0,kbh k
1595,1595,"55.683292,12.586671",586.0,1,Reinh. van Hauen Store Kongensgade,1264,0,0,0,0,0,0,0,0,0,kbh k
1596,1596,"55.669857,12.555244",584.0,99,Wrap House,1650,0,0,0,0,0,0,0,0,0,kbh v
1597,1597,"55.67373,12.556",581.0,2,Kennedy's Irish Bar,1610,0,0,0,0,0,0,0,0,0,kbh v
1598,1598,"55.702614,12.583753",580.0,2,Savana Cafe og Restaurant,,0,0,0,0,0,0,0,0,0,andet
1599,1599,"55.6867,12.58794",569.0,1,Fabro,1300,0,0,0,0,0,0,0,0,0,kbh k
1600,1600,"55.706604,12.596761",568.0,2,Bar Uno,,1,0,0,0,0,1,0,0,0,andet
1601,1601,"55.681404,12.583322",562.0,1,Fredco's Deli,1107,0,0,0,0,0,0,0,0,0,kbh k
1602,1602,"55.66185,12.5979",558.0,2,Restaurant Menu'en,2300,0,0,0,0,0,0,0,0,0,kbh s
1603,1603,"55.68224,12.58275",553.0,1,Suphan Thai Takeaway,,0,0,0,1,0,0,0,0,0,andet
1604,1604,"55.673588,12.596818",552.0,2,CaféLoppen,1407,0,0,0,1,0,0,0,0,0,kbh k
1605,1605,"55.683765,12.56981",549.0,2,Vita Boost Torvehallerne,1361,0,0,0,0,0,0,0,0,0,kbh k
1606,1606,"55.677654,12.578364",544.0,99,Pizzeria Luca,1202,0,0,0,0,0,1,0,0,0,kbh k
1607,1607,"55.672512,12.590291",540.0,2,The Packhouse,1414,0,0,0,0,1,0,0,0,0,kbh k
1608,1608,"55.706406,12.583497",535.0,2,Cafe Baryl,2100,0,0,0,0,0,0,0,0,0,kbh ø
1609,1609,"55.6819,12.582582",527.0,2,Hafnia Bar,1110,0,0,0,0,1,0,0,0,0,kbh k
1610,1610,"55.67863,12.569248",526.0,2,Urten,1454,0,0,0,0,0,0,0,0,0,kbh k
1611,1611,"55.669147,12.560713",525.0,2,Spisehuset,1715,0,0,0,0,0,0,0,0,0,kbh v
1612,1612,"55.671906,12.592381",525.0,2,WOK Christianshavn,1400,0,0,0,1,0,0,0,0,0,kbh k
1613,1613,"55.69353,12.491707",524.0,2,O Tempo,2720,0,0,0,0,0,0,0,0,0,andet
1614,1614,"55.690468,12.575319",519.0,99,Honen & Aegget,2100,0,0,0,0,1,0,0,0,0,kbh ø
1615,1615,"55.677223,12.57083",517.0,2,Mega Bar,1459,0,0,0,0,0,0,0,0,0,kbh k
1616,1616,"55.67691,12.572205",510.0,1,Domhusets Smørrebrød,1458,0,0,0,0,0,0,0,0,0,kbh k
1617,1617,"55.67711,12.57562",509.0,2,Charlie Bistro,1208,0,0,0,0,0,0,0,0,0,kbh k
1618,1618,"55.692917,12.543839",504.0,2,GONZO Café og Spisested,2200,0,0,0,0,1,0,0,0,0,kbh n
1619,1619,"55.703342,12.58545",503.0,2,Det simrer,2100,0,0,0,0,0,0,0,0,0,kbh ø
1620,1620,"55.68629,12.591646",502.0,3,Restaurant Salon,1260,0,0,0,0,0,0,0,0,0,kbh k
1621,1621,"55.67266,12.553713",494.0,2,Restaurant Ibu,1620,0,0,0,0,0,0,0,0,0,kbh v
1622,1622,"55.68041,12.582109",492.0,2,1105 Cocktail Bar,1105,0,0,0,0,0,0,0,0,0,kbh k
1623,1623,"55.686363,12.550196",490.0,2,Tjili Pop,2200,0,0,0,0,0,0,0,0,0,kbh n
1624,1624,"55.680546,12.588736",486.0,2,Cafe Klods Hans,1051,0,0,0,0,1,0,0,0,0,kbh k
1625,1625,"55.681725,12.580275",484.0,2,Mother Wine,1117,0,0,0,0,0,1,0,0,0,kbh k
